,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Wind Offshore,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
2022-11-03 18:00:00+01:00,272.0,6467.0,45.0,,201.0,1702.0,,4085.0,1257.0,,28974.0,188.0,136.0,9597.0,,
2022-11-03 19:00:00+01:00,271.0,6596.0,52.0,,201.0,1788.0,,4156.0,1105.0,,29018.0,0.0,135.0,10087.0,,
2022-11-03 20:00:00+01:00,271.0,6301.0,55.0,,200.0,1562.0,,3864.0,815.0,,28785.0,0.0,134.0,11135.0,,
2022-11-03 21:00:00+01:00,273.0,5864.0,56.0,,201.0,158.0,,3551.0,657.0,,28502.0,0.0,134.0,11626.0,,
2022-11-03 22:00:00+01:00,281.0,6068.0,57.0,,201.0,,43.0,3254.0,454.0,,28559.0,0.0,135.0,10958.0,,
2022-11-03 23:00:00+01:00,281.0,6373.0,56.0,,201.0,,866.0,3039.0,520.0,,28533.0,0.0,133.0,10413.0,,
2022-11-04 00:00:00+01:00,281.0,4843.0,53.0,,200.0,,1347.0,3058.0,668.0,,28377.0,0.0,134.0,10560.0,,
2022-11-04 01:00:00+01:00,281.0,3678.0,53.0,,195.0,,2267.0,2869.0,632.0,,28277.0,0.0,139.0,10634.0,,
2022-11-04 02:00:00+01:00,280.0,3834.0,52.0,,195.0,,2915.0,2796.0,525.0,,27719.0,0.0,136.0,9798.0,,
2022-11-04 03:00:00+01:00,279.0,3879.0,52.0,,198.0,,3194.0,2848.0,481.0,,27458.0,0.0,140.0,9134.0,,
2022-11-04 04:00:00+01:00,279.0,3676.0,51.0,,199.0,,3403.0,2824.0,452.0,,27438.0,0.0,136.0,8509.0,,
2022-11-04 05:00:00+01:00,281.0,4090.0,50.0,,199.0,,1925.0,3000.0,651.0,,27637.0,0.0,134.0,7661.0,,
2022-11-04 06:00:00+01:00,281.0,5344.0,49.0,,200.0,222.0,,3335.0,975.0,,27979.0,0.0,129.0,6725.0,,
2022-11-04 07:00:00+01:00,280.0,6537.0,49.0,,201.0,1661.0,,3625.0,1033.0,,28623.0,222.0,121.0,6318.0,,
2022-11-04 08:00:00+01:00,281.0,6931.0,50.0,,201.0,1755.0,,3782.0,980.0,,29012.0,748.0,120.0,6074.0,,
2022-11-04 09:00:00+01:00,279.0,6979.0,53.0,,201.0,1795.0,,3755.0,933.0,,29000.0,2099.0,118.0,5921.0,,
2022-11-04 10:00:00+01:00,280.0,7265.0,55.0,,201.0,1889.0,,3540.0,941.0,,29093.0,3428.0,117.0,5879.0,,
2022-11-04 11:00:00+01:00,278.0,7445.0,55.0,,201.0,2030.0,,3449.0,990.0,,29098.0,4114.0,118.0,6081.0,,
2022-11-04 12:00:00+01:00,279.0,6982.0,54.0,,201.0,1537.0,,3496.0,906.0,,29099.0,4460.0,116.0,6379.0,,
2022-11-04 13:00:00+01:00,278.0,6841.0,55.0,,201.0,1210.0,,3489.0,1000.0,,29086.0,4274.0,124.0,6799.0,,
2022-11-04 14:00:00+01:00,277.0,6623.0,56.0,,201.0,1003.0,,3397.0,1066.0,,28990.0,4016.0,133.0,7218.0,,
2022-11-04 15:00:00+01:00,279.0,6794.0,57.0,,201.0,1180.0,,3493.0,1114.0,,28979.0,3005.0,132.0,7365.0,,
2022-11-04 16:00:00+01:00,282.0,6540.0,58.0,,201.0,2136.0,,3762.0,1167.0,,29059.0,1385.0,132.0,6559.0,,
2022-11-04 17:00:00+01:00,281.0,5913.0,59.0,,201.0,2799.0,,4085.0,1098.0,,29076.0,345.0,133.0,5713.0,,
2022-11-04 18:00:00+01:00,281.0,6942.0,59.0,,201.0,2836.0,,4420.0,1165.0,,29047.0,177.0,134.0,5635.0,,
2022-11-04 19:00:00+01:00,280.0,6977.0,59.0,,201.0,2364.0,,4505.0,942.0,,29111.0,0.0,133.0,5832.0,,
2022-11-04 20:00:00+01:00,273.0,6979.0,59.0,,201.0,1746.0,,4047.0,636.0,,28962.0,0.0,133.0,5576.0,,
2022-11-04 21:00:00+01:00,280.0,6884.0,59.0,,200.0,1089.0,,3854.0,491.0,,28882.0,0.0,127.0,5194.0,,
2022-11-04 22:00:00+01:00,281.0,6840.0,59.0,,201.0,996.0,,3809.0,568.0,,28607.0,0.0,128.0,4601.0,,
2022-11-04 23:00:00+01:00,281.0,7044.0,59.0,,201.0,1192.0,,3738.0,562.0,,28196.0,0.0,132.0,3950.0,,
2022-11-05 00:00:00+01:00,283.0,6633.0,58.0,,201.0,433.0,,3603.0,284.0,,27829.0,0.0,135.0,3359.0,,
2022-11-05 01:00:00+01:00,284.0,6190.0,58.0,,201.0,,381.0,3485.0,231.0,,27559.0,0.0,137.0,3173.0,,
2022-11-05 02:00:00+01:00,283.0,5921.0,58.0,,201.0,,902.0,3451.0,162.0,,27319.0,0.0,139.0,2890.0,,
2022-11-05 03:00:00+01:00,283.0,6462.0,57.0,,201.0,,2102.0,3333.0,221.0,,27483.0,0.0,136.0,2630.0,,
2022-11-05 04:00:00+01:00,282.0,6629.0,56.0,,199.0,,3253.0,3156.0,176.0,,28235.0,0.0,132.0,2564.0,,
2022-11-05 05:00:00+01:00,282.0,6673.0,55.0,,199.0,,3226.0,3036.0,234.0,,28369.0,0.0,130.0,2625.0,,
2022-11-05 06:00:00+01:00,282.0,6731.0,55.0,,199.0,,2661.0,3065.0,297.0,,28457.0,0.0,131.0,2732.0,,
2022-11-05 07:00:00+01:00,282.0,6639.0,55.0,,199.0,,630.0,3226.0,340.0,,28675.0,214.0,134.0,2905.0,,
2022-11-05 08:00:00+01:00,284.0,6295.0,55.0,,199.0,212.0,,3449.0,554.0,,28611.0,965.0,134.0,3127.0,,
2022-11-05 09:00:00+01:00,284.0,6221.0,55.0,,198.0,695.0,,3534.0,742.0,,28651.0,2992.0,141.0,3265.0,,
2022-11-05 10:00:00+01:00,282.0,6160.0,56.0,,198.0,15.0,,3512.0,545.0,,28583.0,4909.0,146.0,3076.0,,
2022-11-05 11:00:00+01:00,283.0,6197.0,56.0,,198.0,,547.0,3366.0,397.0,,28584.0,6166.0,145.0,3027.0,,
2022-11-05 12:00:00+01:00,283.0,6100.0,55.0,,197.0,,1101.0,3168.0,400.0,,28395.0,6510.0,144.0,3204.0,,
2022-11-05 13:00:00+01:00,283.0,6028.0,54.0,,198.0,,1843.0,3008.0,332.0,,28196.0,6262.0,139.0,3503.0,,
2022-11-05 14:00:00+01:00,282.0,6115.0,53.0,,198.0,,2017.0,2984.0,245.0,,28129.0,5492.0,136.0,3665.0,,
2022-11-05 15:00:00+01:00,283.0,6174.0,52.0,,199.0,40.0,,3026.0,413.0,,28323.0,3971.0,137.0,3840.0,,
2022-11-05 16:00:00+01:00,282.0,6254.0,50.0,,199.0,892.0,,3102.0,544.0,,28521.0,1740.0,139.0,3983.0,,
2022-11-05 17:00:00+01:00,278.0,6457.0,49.0,,199.0,1560.0,,3431.0,782.0,,28575.0,340.0,134.0,4449.0,,
2022-11-05 18:00:00+01:00,275.0,6596.0,47.0,,199.0,1895.0,,3917.0,786.0,,28790.0,176.0,134.0,5247.0,,
2022-11-05 19:00:00+01:00,276.0,6566.0,46.0,,199.0,494.0,,3963.0,771.0,,28801.0,0.0,135.0,5854.0,,
2022-11-05 20:00:00+01:00,275.0,6507.0,44.0,,200.0,,125.0,3693.0,262.0,,28639.0,0.0,135.0,6388.0,,
2022-11-05 21:00:00+01:00,276.0,6284.0,43.0,,201.0,,514.0,3553.0,,71.0,28695.0,0.0,134.0,6580.0,,
2022-11-05 22:00:00+01:00,275.0,6300.0,41.0,,201.0,,683.0,3345.0,,22.0,28594.0,0.0,135.0,6778.0,,
2022-11-05 23:00:00+01:00,274.0,6115.0,40.0,,200.0,,597.0,3217.0,,12.0,28573.0,0.0,135.0,6926.0,,
2022-11-06 00:00:00+01:00,276.0,5252.0,39.0,,200.0,,685.0,3145.0,144.0,,27931.0,0.0,133.0,6887.0,,
2022-11-06 01:00:00+01:00,274.0,5189.0,37.0,,200.0,,1616.0,2943.0,118.0,,27603.0,0.0,139.0,7190.0,,
2022-11-06 02:00:00+01:00,274.0,4459.0,36.0,,199.0,,2384.0,2681.0,33.0,,27412.0,0.0,142.0,7130.0,,
2022-11-06 03:00:00+01:00,273.0,4134.0,36.0,,200.0,,2559.0,2600.0,115.0,,26263.0,0.0,141.0,6975.0,,
2022-11-06 04:00:00+01:00,274.0,4010.0,36.0,,200.0,,3366.0,2553.0,,89.0,25633.0,0.0,141.0,6874.0,,
2022-11-06 05:00:00+01:00,274.0,4039.0,36.0,,200.0,,3552.0,2481.0,,50.0,26306.0,0.0,138.0,7087.0,,
2022-11-06 06:00:00+01:00,274.0,4089.0,36.0,,200.0,,3273.0,2572.0,0.0,,26408.0,0.0,137.0,7272.0,,
2022-11-06 07:00:00+01:00,274.0,4183.0,36.0,,201.0,,2977.0,2648.0,79.0,,26974.0,215.0,137.0,7520.0,,
2022-11-06 08:00:00+01:00,274.0,4184.0,37.0,,201.0,,2860.0,2732.0,116.0,,27152.0,959.0,137.0,7701.0,,
2022-11-06 09:00:00+01:00,272.0,3916.0,37.0,,201.0,,2908.0,2826.0,5.0,,27076.0,2863.0,137.0,7770.0,,
2022-11-06 10:00:00+01:00,271.0,3992.0,36.0,,200.0,,2414.0,2843.0,138.0,,27434.0,4400.0,136.0,7682.0,,
2022-11-06 11:00:00+01:00,272.0,4121.0,36.0,,201.0,,2282.0,2925.0,273.0,,27566.0,5297.0,137.0,7824.0,,
2022-11-06 12:00:00+01:00,273.0,4433.0,36.0,,201.0,,1801.0,2944.0,325.0,,27686.0,5664.0,136.0,8146.0,,
2022-11-06 13:00:00+01:00,273.0,4144.0,36.0,,201.0,,1802.0,2793.0,448.0,,27713.0,5321.0,135.0,8819.0,,
2022-11-06 14:00:00+01:00,273.0,4075.0,37.0,,201.0,,1901.0,2673.0,375.0,,27787.0,4487.0,135.0,9424.0,,
2022-11-06 15:00:00+01:00,273.0,4436.0,37.0,,201.0,,1198.0,2708.0,426.0,,27815.0,3303.0,135.0,9793.0,,
2022-11-06 16:00:00+01:00,274.0,4312.0,38.0,,201.0,,896.0,2744.0,460.0,,27401.0,1408.0,135.0,10057.0,,
2022-11-06 17:00:00+01:00,274.0,4358.0,39.0,,201.0,468.0,,2965.0,616.0,,27763.0,328.0,136.0,10099.0,,
2022-11-06 18:00:00+01:00,273.0,4383.0,39.0,,201.0,1882.0,,3213.0,961.0,,27845.0,177.0,134.0,10307.0,,
2022-11-06 19:00:00+01:00,275.0,4313.0,39.0,,201.0,2209.0,,3462.0,965.0,,27884.0,0.0,138.0,10373.0,,
2022-11-06 20:00:00+01:00,274.0,4201.0,39.0,,201.0,1729.0,,3778.0,904.0,,28131.0,0.0,137.0,10383.0,,
2022-11-06 21:00:00+01:00,273.0,4135.0,39.0,,201.0,743.0,,3685.0,333.0,,28543.0,0.0,135.0,10514.0,,
2022-11-06 22:00:00+01:00,273.0,4281.0,39.0,,201.0,,145.0,3495.0,288.0,,28281.0,0.0,136.0,10315.0,,
2022-11-06 23:00:00+01:00,272.0,4410.0,39.0,,200.0,,1340.0,3273.0,74.0,,27937.0,0.0,138.0,10518.0,,
2022-11-07 00:00:00+01:00,270.0,3812.0,38.0,,200.0,,1737.0,3134.0,77.0,,27673.0,0.0,140.0,10579.0,,
2022-11-07 01:00:00+01:00,271.0,3622.0,38.0,,201.0,,1854.0,2914.0,160.0,,27683.0,0.0,141.0,10544.0,,
2022-11-07 02:00:00+01:00,270.0,3845.0,37.0,,200.0,,2009.0,2707.0,294.0,,27169.0,0.0,142.0,10466.0,,
2022-11-07 03:00:00+01:00,270.0,3992.0,37.0,,200.0,,3527.0,2603.0,114.0,,26845.0,0.0,142.0,10441.0,,
2022-11-07 04:00:00+01:00,271.0,3979.0,37.0,,200.0,,3544.0,2598.0,60.0,,26745.0,0.0,142.0,10453.0,,
2022-11-07 05:00:00+01:00,271.0,4546.0,37.0,,201.0,,2840.0,2710.0,135.0,,27239.0,0.0,140.0,10531.0,,
2022-11-07 06:00:00+01:00,271.0,6015.0,36.0,,201.0,232.0,,3005.0,542.0,,28009.0,0.0,137.0,10406.0,,
2022-11-07 07:00:00+01:00,272.0,6533.0,36.0,,201.0,3093.0,,3409.0,1196.0,,28636.0,208.0,121.0,10528.0,,
2022-11-07 08:00:00+01:00,272.0,6581.0,36.0,,201.0,2229.0,,3673.0,695.0,,28711.0,933.0,117.0,10361.0,,
2022-11-07 09:00:00+01:00,271.0,6485.0,37.0,,201.0,1120.0,,3659.0,527.0,,28596.0,3107.0,119.0,10187.0,,
2022-11-07 10:00:00+01:00,272.0,6260.0,37.0,,200.0,191.0,,3588.0,549.0,,28617.0,5198.0,117.0,10139.0,,
2022-11-07 11:00:00+01:00,274.0,5952.0,38.0,,200.0,,1553.0,3288.0,554.0,,28641.0,6451.0,116.0,10312.0,,
2022-11-07 12:00:00+01:00,271.0,5762.0,39.0,,200.0,,2450.0,3180.0,544.0,,28677.0,6974.0,117.0,10265.0,,
2022-11-07 13:00:00+01:00,273.0,5644.0,39.0,,199.0,,2546.0,3006.0,539.0,,28734.0,6762.0,120.0,9976.0,,
2022-11-07 14:00:00+01:00,271.0,6203.0,40.0,,199.0,,2180.0,2898.0,588.0,,28829.0,5530.0,119.0,9164.0,,
2022-11-07 15:00:00+01:00,273.0,6633.0,42.0,,199.0,,667.0,3004.0,874.0,,28905.0,3409.0,116.0,8382.0,,
2022-11-07 16:00:00+01:00,274.0,6555.0,43.0,,199.0,754.0,,3437.0,1187.0,,28725.0,1332.0,119.0,7614.0,,
2022-11-07 17:00:00+01:00,274.0,6833.0,45.0,,211.0,2637.0,,3831.0,1513.0,,28774.0,311.0,121.0,7806.0,,
2022-11-07 18:00:00+01:00,275.0,7003.0,47.0,,436.0,3181.0,,3965.0,1565.0,,28794.0,182.0,119.0,8534.0,,
2022-11-07 19:00:00+01:00,276.0,6991.0,48.0,,435.0,2997.0,,4092.0,1560.0,,28737.0,0.0,119.0,9644.0,,
2022-11-07 20:00:00+01:00,272.0,6310.0,50.0,,213.0,1219.0,,3874.0,1059.0,,28768.0,0.0,121.0,10415.0,,
2022-11-07 21:00:00+01:00,273.0,5613.0,51.0,,199.0,304.0,,3408.0,603.0,,28747.0,0.0,120.0,10827.0,,
2022-11-07 22:00:00+01:00,274.0,5094.0,51.0,,198.0,,140.0,3311.0,631.0,,28637.0,0.0,122.0,10922.0,,
2022-11-07 23:00:00+01:00,274.0,4949.0,50.0,,196.0,,1502.0,3200.0,428.0,,28601.0,0.0,125.0,11321.0,,
2022-11-08 00:00:00+01:00,275.0,3791.0,52.0,,198.0,,2159.0,2972.0,535.0,,28185.0,0.0,125.0,11518.0,,
2022-11-08 01:00:00+01:00,275.0,3389.0,51.0,,201.0,,2576.0,2857.0,544.0,,27502.0,0.0,125.0,11492.0,,
2022-11-08 02:00:00+01:00,275.0,3565.0,50.0,,201.0,,2801.0,2805.0,456.0,,27338.0,0.0,127.0,11751.0,,
2022-11-08 03:00:00+01:00,274.0,3463.0,48.0,,201.0,,2899.0,2668.0,422.0,,26641.0,0.0,126.0,12014.0,,
2022-11-08 04:00:00+01:00,275.0,3396.0,46.0,,201.0,,3338.0,2726.0,304.0,,27056.0,0.0,124.0,12210.0,,
2022-11-08 05:00:00+01:00,274.0,3492.0,45.0,,201.0,,2841.0,2902.0,327.0,,27738.0,0.0,122.0,12609.0,,
2022-11-08 06:00:00+01:00,274.0,3848.0,45.0,,201.0,,686.0,3126.0,638.0,,29186.0,0.0,120.0,12678.0,,
2022-11-08 07:00:00+01:00,274.0,4262.0,45.0,,200.0,1515.0,,3391.0,721.0,,29457.0,204.0,119.0,12833.0,,
2022-11-08 08:00:00+01:00,279.0,4503.0,45.0,,199.0,1591.0,,3473.0,820.0,,29497.0,679.0,113.0,12500.0,,
2022-11-08 09:00:00+01:00,279.0,4391.0,45.0,,199.0,876.0,,3364.0,773.0,,29520.0,1908.0,110.0,11969.0,,
2022-11-08 10:00:00+01:00,278.0,4516.0,45.0,,202.0,,165.0,3217.0,860.0,,29528.0,2898.0,111.0,12023.0,,
2022-11-08 11:00:00+01:00,278.0,4008.0,44.0,,200.0,,245.0,3218.0,697.0,,29452.0,3324.0,114.0,12030.0,,
2022-11-08 12:00:00+01:00,280.0,4109.0,44.0,,200.0,,131.0,3142.0,786.0,,29413.0,3439.0,114.0,11867.0,,
2022-11-08 13:00:00+01:00,279.0,4356.0,43.0,,201.0,,160.0,3265.0,557.0,,29470.0,3002.0,117.0,11760.0,,
2022-11-08 14:00:00+01:00,278.0,4881.0,43.0,,201.0,544.0,,3190.0,531.0,,29560.0,2407.0,108.0,11503.0,,
2022-11-08 15:00:00+01:00,279.0,4935.0,42.0,,201.0,1379.0,,3117.0,674.0,,29555.0,1571.0,115.0,11567.0,,
2022-11-08 16:00:00+01:00,281.0,5011.0,42.0,,201.0,1020.0,,3125.0,548.0,,29532.0,706.0,120.0,11693.0,,
2022-11-08 17:00:00+01:00,279.0,5717.0,42.0,,201.0,1097.0,,3515.0,693.0,,29458.0,247.0,120.0,11432.0,,
2022-11-08 18:00:00+01:00,280.0,6113.0,41.0,,201.0,2317.0,,3679.0,976.0,,29411.0,168.0,120.0,11440.0,,
2022-11-08 19:00:00+01:00,276.0,6134.0,41.0,,201.0,2859.0,,3783.0,1020.0,,29346.0,0.0,120.0,11340.0,,
2022-11-08 20:00:00+01:00,274.0,6173.0,41.0,,201.0,1939.0,,3788.0,740.0,,29334.0,0.0,122.0,11151.0,,
2022-11-08 21:00:00+01:00,273.0,6045.0,41.0,,201.0,602.0,,3443.0,208.0,,29366.0,0.0,123.0,10483.0,,
2022-11-08 22:00:00+01:00,273.0,5762.0,40.0,,201.0,,536.0,3273.0,200.0,,29225.0,0.0,121.0,10231.0,,
2022-11-08 23:00:00+01:00,272.0,5029.0,39.0,,200.0,,1608.0,3200.0,300.0,,29236.0,0.0,122.0,9798.0,,
2022-11-09 00:00:00+01:00,272.0,3818.0,38.0,,201.0,,2309.0,2992.0,395.0,,28976.0,0.0,123.0,9438.0,,
2022-11-09 01:00:00+01:00,272.0,3466.0,37.0,,201.0,,2542.0,2918.0,263.0,,28947.0,0.0,124.0,8635.0,,
2022-11-09 02:00:00+01:00,273.0,3395.0,37.0,,200.0,,2823.0,2795.0,146.0,,28961.0,0.0,127.0,8274.0,,
2022-11-09 03:00:00+01:00,271.0,3297.0,36.0,,201.0,,2826.0,2622.0,101.0,,28923.0,0.0,127.0,8217.0,,
2022-11-09 04:00:00+01:00,272.0,3511.0,36.0,,201.0,,2837.0,2588.0,104.0,,29264.0,0.0,123.0,8016.0,,
2022-11-09 05:00:00+01:00,272.0,3525.0,36.0,,201.0,,2074.0,2714.0,148.0,,29336.0,0.0,120.0,7863.0,,
2022-11-09 06:00:00+01:00,272.0,4963.0,36.0,,201.0,,279.0,2983.0,558.0,,29299.0,0.0,116.0,7756.0,,
2022-11-09 07:00:00+01:00,274.0,6555.0,36.0,,201.0,959.0,,3343.0,563.0,,29375.0,182.0,113.0,7821.0,,
2022-11-09 08:00:00+01:00,276.0,7101.0,36.0,,201.0,1702.0,,3573.0,966.0,,29489.0,394.0,113.0,7425.0,,
2022-11-09 09:00:00+01:00,274.0,6955.0,36.0,,200.0,1773.0,,3497.0,919.0,,29721.0,1246.0,110.0,6883.0,,
2022-11-09 10:00:00+01:00,277.0,6740.0,36.0,,201.0,1446.0,,3298.0,791.0,,30146.0,2132.0,112.0,6559.0,,
2022-11-09 11:00:00+01:00,276.0,6802.0,36.0,,201.0,16.0,,3365.0,1166.0,,30203.0,2689.0,113.0,6210.0,,
2022-11-09 12:00:00+01:00,272.0,6820.0,36.0,,201.0,,519.0,3607.0,1485.0,,30143.0,2767.0,118.0,5971.0,,
2022-11-09 13:00:00+01:00,271.0,6924.0,36.0,,201.0,,695.0,3673.0,1207.0,,30182.0,2687.0,122.0,5808.0,,
2022-11-09 14:00:00+01:00,273.0,7008.0,37.0,,201.0,,90.0,3719.0,1115.0,,30210.0,2409.0,115.0,5428.0,,
2022-11-09 15:00:00+01:00,272.0,7333.0,39.0,,200.0,1230.0,,3765.0,880.0,,30232.0,1706.0,115.0,4834.0,,
2022-11-09 16:00:00+01:00,272.0,7363.0,40.0,,201.0,2321.0,,3836.0,904.0,,30188.0,814.0,115.0,4222.0,,
2022-11-09 17:00:00+01:00,269.0,7488.0,41.0,,201.0,2917.0,,4233.0,1396.0,,30147.0,270.0,119.0,4169.0,,
2022-11-09 18:00:00+01:00,270.0,7478.0,42.0,,201.0,3157.0,,4659.0,1509.0,,30107.0,172.0,120.0,4646.0,,
2022-11-09 19:00:00+01:00,270.0,7836.0,43.0,,201.0,1829.0,,4805.0,1441.0,,30101.0,0.0,132.0,5063.0,,
2022-11-09 20:00:00+01:00,270.0,7269.0,44.0,,201.0,907.0,,4538.0,1080.0,,29924.0,0.0,134.0,5087.0,,
2022-11-09 21:00:00+01:00,270.0,6689.0,44.0,,201.0,,122.0,4421.0,1090.0,,29485.0,0.0,135.0,4865.0,,
2022-11-09 22:00:00+01:00,269.0,6888.0,44.0,,200.0,,694.0,4207.0,916.0,,29201.0,0.0,133.0,4523.0,,
2022-11-09 23:00:00+01:00,270.0,6808.0,44.0,,201.0,,1653.0,4260.0,780.0,,29063.0,0.0,134.0,4393.0,,
2022-11-10 00:00:00+01:00,270.0,5577.0,44.0,,200.0,,2453.0,4282.0,681.0,,28526.0,0.0,134.0,4119.0,,
2022-11-10 01:00:00+01:00,271.0,4715.0,44.0,,201.0,,2848.0,4231.0,703.0,,28443.0,0.0,135.0,3694.0,,
2022-11-10 02:00:00+01:00,272.0,5291.0,44.0,,200.0,,3106.0,4262.0,862.0,,28350.0,0.0,135.0,3494.0,,
2022-11-10 03:00:00+01:00,274.0,4824.0,43.0,,198.0,,3360.0,4201.0,802.0,,28108.0,0.0,136.0,3613.0,,
2022-11-10 04:00:00+01:00,273.0,5011.0,43.0,,198.0,,3349.0,4063.0,776.0,,28241.0,0.0,137.0,3451.0,,
2022-11-10 05:00:00+01:00,273.0,6328.0,43.0,,199.0,,2179.0,3984.0,832.0,,28348.0,0.0,134.0,3415.0,,
2022-11-10 06:00:00+01:00,272.0,7287.0,44.0,,200.0,857.0,,4325.0,1125.0,,29110.0,0.0,129.0,3345.0,,
2022-11-10 07:00:00+01:00,269.0,7706.0,44.0,,201.0,3598.0,,4696.0,1515.0,,28828.0,196.0,126.0,3288.0,,
2022-11-10 08:00:00+01:00,273.0,7817.0,44.0,,197.0,3362.0,,4920.0,1441.0,,28686.0,684.0,128.0,3328.0,,
2022-11-10 09:00:00+01:00,273.0,7588.0,43.0,,192.0,2280.0,,4555.0,1243.0,,28697.0,2361.0,129.0,3158.0,,
2022-11-10 10:00:00+01:00,273.0,7572.0,43.0,,192.0,2328.0,,4307.0,1059.0,,28844.0,4200.0,129.0,2572.0,,
2022-11-10 11:00:00+01:00,270.0,7097.0,42.0,,193.0,1254.0,,4204.0,856.0,,29603.0,5538.0,126.0,2452.0,,
2022-11-10 12:00:00+01:00,271.0,6972.0,42.0,,193.0,11.0,,4234.0,836.0,,29613.0,6351.0,125.0,2713.0,,
2022-11-10 13:00:00+01:00,269.0,6552.0,41.0,,193.0,,584.0,4223.0,803.0,,29498.0,6461.0,131.0,2671.0,,
2022-11-10 14:00:00+01:00,273.0,6961.0,40.0,,192.0,,324.0,4221.0,870.0,,29393.0,5595.0,122.0,2632.0,,
2022-11-10 15:00:00+01:00,273.0,7458.0,40.0,,189.0,1347.0,,4327.0,982.0,,29684.0,3884.0,123.0,2648.0,,
2022-11-10 16:00:00+01:00,272.0,7355.0,40.0,,189.0,1819.0,,4352.0,1087.0,,29703.0,1534.0,124.0,2745.0,,
2022-11-10 17:00:00+01:00,272.0,7527.0,41.0,,189.0,2372.0,,4628.0,1394.0,,30305.0,301.0,127.0,3138.0,,
2022-11-10 18:00:00+01:00,272.0,7368.0,40.0,,189.0,2223.0,,4936.0,1417.0,,30393.0,175.0,123.0,3669.0,,
2022-11-10 19:00:00+01:00,277.0,7341.0,39.0,,189.0,2373.0,,4881.0,1344.0,,30201.0,0.0,131.0,4077.0,,
2022-11-10 20:00:00+01:00,276.0,6988.0,38.0,,189.0,2430.0,,4287.0,704.0,,30125.0,0.0,130.0,4022.0,,
2022-11-10 21:00:00+01:00,275.0,6893.0,37.0,,189.0,985.0,,4090.0,412.0,,29709.0,0.0,134.0,4039.0,,
2022-11-10 22:00:00+01:00,277.0,6851.0,37.0,,189.0,,9.0,3964.0,272.0,,29315.0,0.0,135.0,4071.0,,
2022-11-10 23:00:00+01:00,279.0,6682.0,37.0,,189.0,,558.0,3946.0,302.0,,29125.0,0.0,134.0,3651.0,,
2022-11-11 00:00:00+01:00,279.0,6858.0,45.0,,186.0,,1042.0,3975.0,210.0,,29360.0,0.0,138.0,3350.0,,
2022-11-11 01:00:00+01:00,280.0,6596.0,47.0,,190.0,,1594.0,3756.0,164.0,,28681.0,0.0,141.0,3023.0,,
2022-11-11 02:00:00+01:00,279.0,6464.0,48.0,,189.0,,1816.0,3610.0,194.0,,28983.0,0.0,137.0,2795.0,,
2022-11-11 03:00:00+01:00,274.0,5092.0,50.0,,189.0,,2741.0,3517.0,248.0,,28420.0,0.0,136.0,2728.0,,
2022-11-11 04:00:00+01:00,274.0,4613.0,51.0,,188.0,,3460.0,3350.0,220.0,,28541.0,0.0,137.0,2853.0,,
2022-11-11 05:00:00+01:00,275.0,4704.0,52.0,,188.0,,3450.0,3327.0,294.0,,29156.0,0.0,138.0,3162.0,,
2022-11-11 06:00:00+01:00,276.0,5927.0,52.0,,188.0,,2014.0,3582.0,373.0,,29376.0,0.0,135.0,3316.0,,
2022-11-11 07:00:00+01:00,277.0,6732.0,52.0,,188.0,,512.0,3752.0,412.0,,29164.0,196.0,133.0,3346.0,,
2022-11-11 08:00:00+01:00,277.0,6984.0,53.0,,188.0,,200.0,3904.0,555.0,,29440.0,750.0,137.0,3338.0,,
2022-11-11 09:00:00+01:00,278.0,6780.0,53.0,,187.0,,136.0,3795.0,536.0,,29306.0,2756.0,137.0,3229.0,,
2022-11-11 10:00:00+01:00,277.0,6474.0,53.0,,187.0,,638.0,3667.0,485.0,,29258.0,5089.0,139.0,2825.0,,
2022-11-11 11:00:00+01:00,274.0,6726.0,53.0,,188.0,,1887.0,3650.0,504.0,,29385.0,6612.0,132.0,2385.0,,
2022-11-11 12:00:00+01:00,273.0,7072.0,53.0,,188.0,,2418.0,3661.0,608.0,,29481.0,7301.0,129.0,2150.0,,
2022-11-11 13:00:00+01:00,273.0,6436.0,53.0,,188.0,,2808.0,3681.0,733.0,,29253.0,7169.0,131.0,2146.0,,
2022-11-11 14:00:00+01:00,273.0,6564.0,52.0,,188.0,,2670.0,3673.0,640.0,,29208.0,6138.0,131.0,2065.0,,
2022-11-11 15:00:00+01:00,274.0,6686.0,52.0,,188.0,,1283.0,3664.0,534.0,,29182.0,4091.0,131.0,2056.0,,
2022-11-11 16:00:00+01:00,275.0,6828.0,52.0,,188.0,588.0,,3738.0,626.0,,29288.0,1572.0,131.0,2197.0,,
2022-11-11 17:00:00+01:00,275.0,7098.0,51.0,,188.0,2159.0,,3960.0,1338.0,,29433.0,295.0,110.0,2833.0,,
